Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
14,9,Female,Hispanic,1,HS,Public,City,69.233547765613,69.96791026386744,63.50992862406095,3.4210398148358667,0.8846355191780045,0.6218780256936497,1,0,1,1,0,1,1
15,10,Female,White,1,<HS,Private,Town,55.326590467275295,64.88710274556827,67.20602218597575,2.5220290158813343,0.8263738929076815,0.7438032521622221,1,0,1,0,1,2,4
15,10,Male,White,3,Bachelors+,Public,City,81.11590886480789,90.77386749835884,88.13411719143024,4.0,0.978771784765484,0.996612823597225,1,1,0,0,1,3,3
14,9,Male,Hispanic,3,HS,Public,City,82.85260980300397,77.11981039242282,71.11159011957437,3.303937204832399,0.8983028512310207,1.1640106621099575,0,0,0,0,0,2,2
15,10,Female,White,4,Bachelors+,Public,City,85.74230897285776,88.48595860298454,88.85229454703463,3.252631963916989,0.9792541868309448,1.0874644235807651,1,1,1,0,0,3,1
17,12,Male,Black,4,SomeCollege,Public,Suburban,84.60078741085101,83.38305007998348,80.02961230543,3.6480364005879737,0.9461299302307088,0.8819256452081337,1,1,0,0,0,3,1
16,11,Female,Two-or-more,4,HS,Public,Suburban,72.97750693804143,74.14487552731356,78.03017446587883,2.7088853786733806,0.8882872088496767,1.3276321030655929,1,0,0,1,0,2,2
18,12,Male,White,2,HS,Public,Suburban,74.75856102350825,67.81870482357506,66.10576837396464,2.470356991004652,0.9022483818096309,0.4907855868088265,1,1,0,0,0,3,2
18,12,Female,White,1,<HS,Private,Suburban,74.92836323030431,80.07259267778076,87.4702844253257,3.074201589043769,0.9640253725038656,1.5241780302851944,0,1,0,0,0,2,3
14,9,Female,Hispanic,2,<HS,Private,Suburban,81.3753648566182,79.92966176926895,79.88584731837572,2.921948663412652,0.9392935307223236,0.6856009089448811,1,1,0,0,0,4,2
16,11,Male,Hispanic,3,SomeCollege,Public,City,80.56492114607804,88.74198173747556,85.02552646857237,3.5525955071948374,0.9538303423912144,0.8492375019646918,1,0,0,0,0,3,3
16,11,Male,Hispanic,4,HS,Public,Suburban,65.18437488860758,69.0497321664196,59.19523300393874,2.380217194777128,0.864026070279293,0.9320292540875946,1,0,0,1,0,3,2
15,10,Male,White,3,SomeCollege,Public,Suburban,74.65103222000131,78.1971323898847,80.11278378638228,3.2242822609353112,0.9027665067270572,0.4284133871868877,1,1,0,0,0,4,4
16,11,Male,White,3,SomeCollege,Public,Rural,85.05154476076974,68.19394906926212,82.0998125823924,2.580392292548745,0.9193148338412244,1.1212737123131042,1,0,0,0,0,2,2
18,12,Male,Two-or-more,3,SomeCollege,Public,Suburban,64.89051939221542,63.609710265780166,63.33151489863421,2.8999353342661984,0.8443530624947666,0.9299798902959984,1,0,1,0,0,3,2
14,9,Male,Black,4,Bachelors+,Public,Suburban,55.897684586105605,59.33109186351305,63.62633198779729,2.1799524581804457,0.8742863413214162,0.4742479153612973,1,0,0,1,0,4,3
15,10,Male,White,3,Bachelors+,Private,Suburban,67.8985623906285,67.7796951014754,62.40278351472285,2.8560390723674294,0.8464193948007765,0.1668281899609758,1,1,0,0,1,4,1
18,12,Male,Black,1,HS,Private,Suburban,76.26187516508467,78.97019133289916,82.84255247492999,2.73171312767086,0.9031247118088652,1.004854499195928,0,1,0,1,0,3,2
18,12,Female,White,3,SomeCollege,Private,City,64.16059928183901,72.87215763619668,71.4631232181001,3.23593573098914,0.8753629933721867,0.6759742469089558,0,0,0,0,1,2,1
17,12,Male,Black,4,Bachelors+,Public,Town,96.08474339779816,84.3544341621163,90.89769460342625,3.672387126875808,0.9607061951937756,1.2279150369013634,1,0,1,1,1,2,1
18,12,Male,White,3,Bachelors+,Public,Rural,72.17104735119045,76.72513551451411,76.89804286170674,3.400452164497908,0.9184542683374228,0.5479508729014508,1,0,0,1,0,5,1
18,12,Female,Hispanic,4,SomeCollege,Private,City,66.44593334258151,71.79836579739136,72.37197140608087,3.151545563350892,0.856360452510565,1.6224177392401975,1,1,1,0,1,3,2
18,12,Female,Black,3,SomeCollege,Public,Suburban,73.78697847570378,65.10239296251285,75.79853241770839,3.2576751613353654,0.8993174816710002,1.2945611605358889,1,1,0,0,0,4,2
17,12,Female,Hispanic,1,SomeCollege,Public,Suburban,94.26784011833784,88.1813644998312,89.14788666751797,3.777034000081117,0.975865357184044,1.6604805789926522,0,0,1,1,0,3,2
17,12,Male,Hispanic,2,<HS,Public,Rural,84.6122506665136,81.52736186351385,81.46032323300491,3.5774837903083463,0.9652355310136872,1.3890937658210052,0,0,0,1,1,2,4
17,12,Male,White,3,SomeCollege,Public,Rural,74.62659171428032,70.93714763906004,78.63828936690287,3.821161108791144,0.9195726883471668,0.6644474113439572,0,0,0,1,1,2,3
14,9,Male,White,3,SomeCollege,Public,Rural,80.49275755401072,82.09477673770694,86.62502389422748,3.4294203418100886,0.9483719181719256,0.5930735570388218,1,1,0,0,0,3,1
16,11,Male,Hispanic,1,<HS,Public,City,77.3421246992465,82.09973749949256,88.83475789346491,3.0675378876821258,0.9392066650355414,1.186872501825261,1,0,0,1,1,1,2
17,12,Female,Black,3,SomeCollege,Public,Suburban,79.26669221789768,79.43336972446926,80.87877783683126,3.4796626789564526,0.9148697544172716,0.8257800089693434,1,1,0,1,0,1,2
16,11,Male,Hispanic,3,Bachelors+,Public,Town,84.64780273078316,80.86277267898753,83.46511231695929,3.698956846474757,0.9181641160611946,1.1272855069932897,1,0,0,1,0,3,3
14,9,Male,White,1,HS,Public,Suburban,68.23613808946253,69.69887559045192,63.50828781972576,2.888420717103201,0.8624309058758048,0.2271576868831685,1,1,1,1,0,1,3
16,11,Male,Other,3,SomeCollege,Public,Suburban,80.61498170115898,77.48487869989128,82.34755305975884,3.830320280618705,0.95928660132635,1.375977274292991,1,1,0,1,0,2,2
16,11,Female,White,1,SomeCollege,Public,Suburban,75.96076667766306,82.86755380271774,77.83880374959317,3.4232749840846752,0.899543213815227,1.580122092976776,1,1,1,1,0,3,1
14,9,Female,Black,4,HS,Public,Suburban,69.09047661266787,73.9418364884315,71.11644315319472,3.0768577006873983,0.8776624029214588,0.733736496035261,1,1,0,1,0,3,1
14,9,Male,White,2,SomeCollege,Public,Rural,89.95427301432743,94.03528052161082,90.03646792897156,3.806815558424432,1.0,1.4170739431866832,1,0,0,1,0,2,2
18,12,Female,Black,3,Bachelors+,Public,Suburban,76.81254040349359,72.04859008978391,82.25083929265807,2.525460049235382,0.8978512490060986,0.9908493179151844,1,0,0,1,1,3,2
16,11,Male,Hispanic,1,HS,Public,City,74.3643536832527,86.83685928169429,76.99413890560193,3.3520358551294382,0.9019306608049776,1.1140422423440004,0,0,0,0,1,1,2
15,10,Female,Two-or-more,2,SomeCollege,Public,Suburban,65.70272606775299,57.99742122654881,66.40710217543263,2.5966005479524408,0.8313425582231876,1.1094251576838172,0,1,0,1,1,4,2
16,11,Female,White,4,SomeCollege,Public,City,63.45824896701712,59.33077980774611,61.019682541807,2.2051661255917425,0.8232488623593007,0.3108825909535327,1,0,1,0,0,5,2
15,10,Female,White,2,SomeCollege,Public,Suburban,70.55350067073614,68.0889939761281,66.9098783973895,2.6215062734165304,0.905210775631397,1.088964814067211,1,0,0,0,0,2,3
16,11,Male,Black,2,SomeCollege,Public,City,75.35586824917529,80.54932201614847,85.30887208627273,2.885555935755457,0.9321311578363736,0.7278879533495555,1,1,0,0,0,1,2
14,9,Male,Hispanic,1,Bachelors+,Private,City,68.92997087557413,73.13801240987286,66.9704572419069,2.676258188161296,0.8560421270775314,0.6195643788026779,1,1,0,1,0,3,2
16,11,Female,White,4,<HS,Public,Rural,77.18933374602764,82.6977459740829,80.1148793304882,2.878858616860684,0.8991559455078,1.3176654019761898,1,1,0,0,0,2,3
15,10,Male,Hispanic,1,SomeCollege,Public,City,73.71288441745273,71.58965419740044,74.04077791064239,3.3643017608048105,0.921805552290162,0.2922843910507786,1,1,0,1,0,3,1
14,9,Male,White,4,<HS,Public,Suburban,53.65769046470663,52.06178262552656,57.80543504248746,2.5927971514055206,0.8327837645285217,0.7916582797821253,1,1,0,1,0,2,3
17,12,Male,Hispanic,2,HS,Public,Suburban,89.42837230311551,80.7245839298724,79.91613824827395,3.9826107699546185,0.9700739031337308,0.8371298705767451,1,1,0,1,0,3,1
14,9,Female,White,1,<HS,Private,Rural,85.20798929487516,75.4333567889225,84.05904010765188,3.254282486908,0.9559000772235352,1.596012505186287,1,1,0,0,0,4,2
18,12,Male,White,4,Bachelors+,Public,Suburban,81.33701959806199,86.18153860500543,81.47839172667389,3.069525714741923,0.9332942573623314,1.1759312077636146,1,1,0,1,0,3,2
14,9,Male,Hispanic,2,SomeCollege,Private,Suburban,78.39407470565466,69.33719294468537,74.75004212372495,2.593938578550657,0.8840008752214022,0.7513148417985671,1,1,0,1,0,5,1
14,9,Female,White,2,<HS,Public,City,99.47370535532582,87.58217520664249,88.26337588935873,3.2768805703283315,1.0,0.97825511577962,1,1,0,0,0,3,3
14,9,Male,Hispanic,1,<HS,Public,Suburban,72.6984672399368,58.23871024717526,71.87667176506824,2.939848901872237,0.8803091284175123,0.7241055292627148,1,0,0,1,1,2,2
16,11,Male,White,4,Bachelors+,Public,City,70.03317358160928,63.17022091005373,58.7167361150825,2.857063566809014,0.8281311342711599,0.7436433399198273,1,0,0,0,1,2,3
17,12,Male,Hispanic,1,HS,Public,Town,95.2284260512314,93.30823930377056,85.14407875895225,3.4761902905826987,0.9411749412340696,1.8800039142959013,1,1,1,0,0,3,3
18,12,Female,Hispanic,3,SomeCollege,Public,Town,76.1014365056684,67.416405139438,75.78103371047709,2.705346211347631,0.8989492440415353,1.0751908273840582,1,1,0,1,0,4,1
15,10,Male,White,4,SomeCollege,Public,Town,77.68306593543906,72.54082050056321,73.71841787451051,3.110439136899989,0.8552502160462142,0.7166647308331734,1,0,0,1,0,2,2
16,11,Male,White,4,SomeCollege,Public,Suburban,82.89122529898972,97.57441745082076,83.21522077805852,3.4018992721030465,0.9825084971913371,1.0337471859689973,1,0,0,0,0,5,1
17,12,Male,Hispanic,3,<HS,Public,Suburban,69.32283705327619,67.72845523570672,69.3334405912731,2.43307669302678,0.8657351568473048,0.825595409069124,1,1,1,0,1,2,3
14,9,Male,White,1,<HS,Public,Suburban,73.76699692998245,69.9432868475417,77.06136348769967,2.7515143652238625,0.901923481998918,1.205504767099346,1,0,0,1,0,2,2
16,11,Female,White,2,HS,Private,City,60.64772570525733,58.082663237298206,59.01677754269469,2.014158525691109,0.8167981445711063,0.6367811031940035,1,1,1,1,0,3,2
14,9,Male,Black,1,<HS,Public,Suburban,78.98088654740026,77.88762222719832,77.55165274202602,2.853572486308173,0.9045083134301484,1.1190565753546815,1,0,0,0,0,4,3
18,12,Male,White,4,Bachelors+,Public,City,75.59694332251179,81.29902056024231,82.56308447085635,3.14387441209172,0.8779716293856525,1.20570604573596,1,1,1,1,1,4,1
16,11,Male,White,3,SomeCollege,Public,Suburban,66.48356668123608,70.41774062254468,79.04488749453697,3.1585111655648035,0.8863587721814015,1.0663822473255489,1,1,0,1,1,3,2
15,10,Female,Hispanic,1,SomeCollege,Public,Rural,73.08195899528465,74.75566921506653,78.2431230498724,3.605713336312705,0.8996633671980934,0.7081098297638331,1,0,0,0,0,2,2
14,9,Female,Black,3,SomeCollege,Public,Rural,83.31838581040907,73.15459194564093,90.82418820428076,3.165735698736094,0.953703738776086,1.1754558589130095,0,1,0,0,0,2,2
16,11,Male,Hispanic,4,SomeCollege,Public,Rural,62.50503190779222,68.729321852375,63.616541987935335,2.7153535981949624,0.8433374182075125,0.8314167295556468,1,0,0,1,0,2,2
16,11,Female,Hispanic,2,<HS,Public,City,77.2775289376776,84.35657990025082,79.33387766411862,3.305443673540988,0.9280129063497434,0.9241947777884728,1,1,0,0,0,4,2
18,12,Male,White,1,<HS,Public,Suburban,82.58494983225987,71.52577208213975,86.94752133482294,3.082367489232712,0.921891586015266,0.7224496287587301,1,1,0,1,0,2,3
18,12,Male,White,3,HS,Public,Suburban,63.92026895389158,68.07953192003463,63.81926680519068,2.3532978187932265,0.8762731761869337,0.7842556810689972,1,0,0,0,0,3,2
15,10,Male,White,3,HS,Public,City,83.21488252887032,70.73614097655039,90.49735598314184,3.141553427997063,0.9703261252801948,1.237027058248596,1,0,0,1,1,4,1
15,10,Male,White,1,<HS,Public,City,74.42651148573448,85.43493729186908,88.32217035706883,3.55807311567693,0.91360724334181,0.8491931198999272,0,0,0,0,0,3,2
16,11,Female,White,2,SomeCollege,Public,Suburban,73.21728480538778,88.2280829392775,81.29833701182324,2.9675357145366634,0.922299468402293,0.939667059387392,0,1,0,0,1,5,4
18,12,Male,Other,3,Bachelors+,Public,Suburban,65.45766247346882,50.48571363071719,58.285417233495934,1.9346207712668693,0.8027313089656817,0.9234281091600048,1,0,0,1,0,2,3
14,9,Male,White,3,SomeCollege,Public,Town,74.4299175322373,65.53717955031996,67.68594793757336,2.7758454314116854,0.9020773076909014,1.4390823519594584,1,1,0,0,1,4,2
18,12,Female,Hispanic,1,<HS,Public,Rural,84.83207677965865,78.88334843399262,76.5263681294931,3.89210701211251,0.8989270256814188,0.9373014503396198,1,1,1,1,0,3,2
15,10,Male,White,3,SomeCollege,Public,Rural,84.40138713725734,75.90846617429345,70.0547516580586,3.530969401202193,0.9168135590951704,1.2756309959710073,1,1,0,1,0,2,2
18,12,Female,Hispanic,3,Bachelors+,Public,Suburban,66.00312041808583,57.82038283252571,72.29193959579146,2.5028815594561324,0.8687511023922088,1.2262910041796906,1,1,0,0,1,2,3
18,12,Male,Hispanic,2,HS,Public,City,78.73470152743286,72.79935943519746,72.41223269021988,3.152296929812279,0.8842433426216522,1.517278061702292,0,0,1,1,0,5,2
16,11,Male,Black,1,HS,Public,Suburban,76.31270936371122,80.54570363147765,70.71680907294986,2.642304889551968,0.8887210371536721,1.058196880220026,1,1,1,0,0,5,1
17,12,Male,Hispanic,1,HS,Public,City,75.94321881877339,80.98689931085177,80.42416140696126,2.6725873528522643,0.9601049189695112,1.1983443408933172,1,1,0,0,0,5,2
18,12,Female,White,4,HS,Private,Rural,59.54983197328188,69.27615382881353,59.79112437566688,2.209621989010577,0.8132585409566225,0.7912381288966133,1,0,1,1,0,3,2
18,12,Male,White,1,SomeCollege,Public,Rural,64.21980382738856,50.53676239666643,62.26521815873097,2.3957758485368115,0.8350242435169415,0.625129256134205,0,0,0,1,0,3,2
14,9,Female,White,3,SomeCollege,Private,City,82.539448602174,83.46740346507431,87.34824030391195,3.0401267577832627,0.959214951362932,1.1514837833789375,0,1,1,0,0,1,2
14,9,Female,Hispanic,1,HS,Public,City,86.38740142702335,85.09998794592653,82.48401986688644,3.8357231504934415,0.9515575888962092,1.913776976789109,1,0,1,1,0,1,4
17,12,Female,Two-or-more,3,HS,Public,Suburban,69.5196099549654,72.85668425337484,70.9949667961532,3.11283815508466,0.8940311159238448,0.621340113726623,1,1,0,0,0,3,4
16,11,Female,Hispanic,4,HS,Public,Suburban,81.81712552294373,78.15730291603612,75.75017993893854,3.553387521652749,0.9283186632626076,1.4361317611799165,1,1,0,0,0,3,2
14,9,Female,Black,1,SomeCollege,Private,Town,83.12765404585583,82.07712295817731,86.9826235334568,3.84330200638923,0.968647872608902,1.5900959624583402,1,1,0,0,0,3,2
15,10,Female,White,3,SomeCollege,Public,City,74.5700432073997,70.58743195892157,70.27436870660827,2.9733637742110512,0.8830195245480802,1.07172622067627,1,0,0,1,0,3,3
18,12,Male,Hispanic,3,SomeCollege,Public,Suburban,62.86728750203683,75.23046283219942,74.99434437635452,2.85202982270384,0.8683646601389992,1.3856042743685022,1,0,1,0,0,4,2
16,11,Female,White,1,HS,Public,City,77.05926002003741,87.61465617623591,74.89533074652597,3.32946336163676,0.9019934737497388,0.9708776039200684,0,1,0,0,0,3,1
16,11,Male,White,4,SomeCollege,Public,Rural,87.85451747131471,78.50961057561872,85.28821005409822,3.3898657948573194,0.9312596853892322,1.6386974676506625,1,0,0,1,0,4,4
17,12,Female,Asian,3,HS,Public,Suburban,59.21209983799399,66.0034417584894,71.46346444003919,2.619603950043843,0.8288117290215158,0.9867688507274092,1,1,0,0,0,4,3
15,10,Male,Hispanic,4,Bachelors+,Private,City,88.53502291758025,80.6131816429845,85.28071232943674,3.048915895657645,0.9183359658372764,1.483388409983783,1,1,0,1,0,3,1
17,12,Female,Hispanic,3,Bachelors+,Public,Rural,84.08919625602734,82.83899674381998,82.95736119216797,3.365298775645875,0.9189926437964756,1.1753347434575403,1,1,0,1,0,3,1
18,12,Male,Black,1,HS,Private,City,82.04594634304365,92.31668393166628,90.30242311031638,3.7621975274211934,0.954941001040708,1.4002654046448346,1,1,0,1,0,3,2
18,12,Female,White,4,Bachelors+,Private,City,86.74406756595428,90.16124560999724,82.90187846530135,3.0695454596150222,0.9652861908571858,0.9557273512026891,1,0,0,0,0,3,1
18,12,Female,Hispanic,3,HS,Public,Suburban,70.955235170536,66.09469212384994,73.92102209422266,2.987438795816344,0.860401328324519,0.6691522980273101,1,1,0,0,0,3,1
16,11,Female,Other,2,HS,Public,City,67.48292676436095,77.3007676654723,80.45032746285801,3.021214130564687,0.9165906876507424,0.677316129304413,0,0,0,0,0,4,1
15,10,Female,Hispanic,2,HS,Public,Suburban,86.99868119814606,73.62535962784996,72.31942482215028,3.169578507286494,0.9071451097729124,0.9897587125560182,1,0,0,1,1,2,2
16,11,Male,White,1,HS,Public,City,76.8244993808914,82.46078641272743,74.19710797030469,2.645811410042241,0.951787207886706,1.128729812932012,1,1,0,0,0,3,1
17,12,Male,Hispanic,1,HS,Public,Suburban,73.96804960050349,82.24925220629022,84.28072461186093,2.985540978920683,0.8991652243759826,0.9638838278636732,1,1,0,1,1,2,4
18,12,Female,White,3,SomeCollege,Private,Rural,73.89834216378216,77.66421345046471,72.58115552471678,3.059320353035321,0.9120813111081594,1.0693275955666062,1,1,0,0,0,4,1
15,10,Female,Hispanic,2,HS,Public,City,65.68915735529508,66.46902163117846,75.48273390738986,2.280732990021685,0.8841957077297969,1.3732569417631408,1,0,0,0,0,3,3
16,11,Male,White,1,HS,Public,Suburban,89.08386128722982,88.19334060902662,84.66397666546469,2.941442957498751,0.9799914909177944,1.1805580239916196,1,0,0,0,0,2,2
17,12,Male,White,1,Bachelors+,Public,City,64.5705613661963,77.48568050521641,74.96829312382299,2.674503174862343,0.8848203298137709,0.8233614194080322,1,0,0,0,0,4,3
18,12,Male,White,2,<HS,Public,City,80.20735898613465,79.05990014122602,75.26476716099152,3.3043419507744547,0.9059874526021496,0.6175086002377244,0,0,0,1,0,3,2
16,11,Female,Hispanic,3,HS,Public,Suburban,64.08254202778781,74.82312147405266,68.97136388451293,2.5592762279292858,0.8757603981555002,1.073497017255321,1,1,0,1,0,4,2
16,11,Male,White,2,<HS,Public,Suburban,72.1196695658339,55.70577757176211,63.82019329155361,2.439900034509398,0.8522830776120477,1.0351479973886053,1,1,0,0,1,5,2
15,10,Female,White,4,SomeCollege,Public,Rural,71.5468261063819,54.31505767016736,60.843136517126254,2.3581323636642333,0.8775216809484109,0.9607614413373284,1,1,1,0,1,3,2
17,12,Male,White,4,Bachelors+,Private,Town,61.90601092904352,63.38190489348538,64.47541293859487,2.5070915054247487,0.8225628225076107,0.6726011700846977,1,1,0,1,0,5,1
16,11,Male,White,2,HS,Public,Rural,68.7831031841567,71.00157331000648,77.37039153066105,3.078155637333546,0.889722625775769,1.177366523010769,1,1,0,1,1,4,2
17,12,Female,Black,1,<HS,Public,City,92.3570546462166,91.007227204131,100.0,4.0,1.0,1.5026557781482095,1,0,0,0,0,3,2
15,10,Male,Hispanic,4,SomeCollege,Public,Rural,90.56335754844484,79.02813217623581,76.41583688557823,3.178313520822731,0.9574379006590232,1.3202338847106656,1,1,1,1,0,4,1
15,10,Female,Hispanic,2,SomeCollege,Public,Suburban,70.5613450711688,78.08822560224306,73.56537702659256,2.86112644180278,0.8646746774909195,1.172098726859177,1,0,0,0,0,3,3
17,12,Female,White,4,HS,Private,Town,70.31887992309281,75.13782097041991,64.9956412697525,3.088665431147985,0.8895464738091701,0.6699995885398351,1,1,0,0,0,4,3
15,10,Male,White,1,<HS,Public,Rural,74.34133701576904,77.6033229070263,80.43636667656492,3.1636404657867887,0.8814318552899337,1.5638233899198095,1,1,0,0,0,4,1
18,12,Male,White,3,SomeCollege,Private,Suburban,59.97299496461618,67.9839269544793,59.94657345516256,2.701403861147745,0.852018632254569,0.9596466343441866,0,0,1,0,0,3,3
